freight_type,period,value_thousand_metric_tons,country_code
unloaded,2017-09-01,662.0,LVA
unloaded,2016-12-01,628.0,LVA
unloaded,2016-09-01,584.0,LVA
unloaded,2016-10-01,748.0,LVA
unloaded,2016-01-01,423.0,LVA
unloaded,2016-02-01,452.0,LVA
unloaded,2016-03-01,542.0,LVA
unloaded,2016-06-01,498.0,LVA
unloaded,2016-05-01,633.0,LVA
unloaded,2016-04-01,536.0,LVA
unloaded,2016-07-01,739.0,LVA
unloaded,2016-08-01,563.0,LVA
unloaded,2016-11-01,550.0,LVA
unloaded,2015-12-01,460.0,LVA
unloaded,2015-02-01,563.0,LVA
unloaded,2015-03-01,534.0,LVA
unloaded,2015-04-01,545.0,LVA
unloaded,2015-01-01,528.0,LVA
unloaded,2015-05-01,605.0,LVA
unloaded,2015-07-01,726.0,LVA
unloaded,2015-06-01,666.0,LVA
unloaded,2015-11-01,524.0,LVA
unloaded,2015-10-01,636.0,LVA
unloaded,2015-09-01,564.0,LVA
unloaded,2015-08-01,668.0,LVA
unloaded,2014-12-01,655.0,LVA
unloaded,2014-11-01,1127.0,LVA
unloaded,2014-07-01,786.0,LVA
unloaded,2014-06-01,753.0,LVA
unloaded,2014-10-01,764.0,LVA
unloaded,2014-09-01,743.0,LVA
unloaded,2014-08-01,737.0,LVA
loaded,2021-06-01,2450.0,LTU
loaded,2021-01-01,3006.0,LTU
loaded,2021-02-01,2642.0,LTU
loaded,2021-04-01,2570.0,LTU
loaded,2021-03-01,2626.0,LTU
loaded,2021-05-01,2667.0,LTU
loaded,2020-12-01,3460.0,LTU
loaded,2020-05-01,2782.0,LTU
loaded,2020-04-01,2346.0,LTU
loaded,2020-06-01,2639.0,LTU
loaded,2020-02-01,2326.0,LTU
loaded,2020-01-01,2419.0,LTU
loaded,2020-03-01,3285.0,LTU
loaded,2020-07-01,2768.0,LTU
loaded,2020-08-01,3124.0,LTU
loaded,2020-09-01,3308.0,LTU
loaded,2020-10-01,3696.0,LTU
loaded,2020-11-01,3106.0,LTU
loaded,2019-02-01,3174.0,LTU
loaded,2019-01-01,3029.0,LTU
loaded,2019-04-01,3035.0,LTU
loaded,2019-05-01,2749.0,LTU
loaded,2019-03-01,2936.0,LTU
loaded,2019-06-01,3152.0,LTU
loaded,2019-07-01,2665.0,LTU
loaded,2019-08-01,3023.0,LTU
loaded,2019-10-01,3010.0,LTU
loaded,2019-11-01,2760.0,LTU
loaded,2019-12-01,2772.0,LTU
loaded,2019-09-01,3023.0,LTU
loaded,2018-12-01,3377.0,LTU
loaded,2018-02-01,2861.0,LTU
loaded,2018-01-01,3023.0,LTU
loaded,2018-03-01,2758.0,LTU
loaded,2018-04-01,2594.0,LTU
loaded,2018-05-01,2889.0,LTU
loaded,2018-11-01,3312.0,LTU
loaded,2018-09-01,2450.0,LTU
loaded,2018-10-01,3460.0,LTU
loaded,2018-06-01,3009.0,LTU
loaded,2018-08-01,3170.0,LTU
loaded,2018-07-01,3042.0,LTU
loaded,2017-01-01,2629.0,LTU
loaded,2017-04-01,2261.0,LTU
loaded,2017-03-01,2746.0,LTU
loaded,2017-02-01,2711.0,LTU
loaded,2017-08-01,2775.0,LTU
loaded,2017-09-01,2959.0,LTU
loaded,2017-06-01,2609.0,LTU
loaded,2017-07-01,2637.0,LTU
loaded,2017-05-01,2881.0,LTU
loaded,2017-10-01,2479.0,LTU
loaded,2017-11-01,3333.0,LTU
loaded,2017-12-01,3114.0,LTU
loaded,2016-11-01,2661.0,LTU
loaded,2016-12-01,2707.0,LTU
loaded,2016-01-01,2494.0,LTU
loaded,2016-02-01,2616.0,LTU
loaded,2016-04-01,2225.0,LTU
loaded,2016-03-01,2900.0,LTU
loaded,2016-10-01,2649.0,LTU
loaded,2016-09-01,2720.0,LTU
loaded,2016-08-01,2413.0,LTU
loaded,2016-07-01,2406.0,LTU
loaded,2016-06-01,2586.0,LTU
loaded,2016-05-01,2733.0,LTU
loaded,2015-12-01,2631.0,LTU
loaded,2015-01-01,2454.0,LTU
loaded,2015-02-01,2396.0,LTU
loaded,2015-05-01,2602.0,LTU
loaded,2015-06-01,2634.0,LTU
loaded,2015-04-01,2273.0,LTU
loaded,2015-03-01,2352.0,LTU
loaded,2015-07-01,2414.0,LTU
loaded,2015-09-01,2832.0,LTU
loaded,2015-08-01,2279.0,LTU
loaded,2015-11-01,2220.0,LTU
loaded,2015-10-01,2780.0,LTU
loaded,2014-12-01,2342.0,LTU
loaded,2014-06-01,2232.0,LTU
loaded,2014-07-01,2132.0,LTU
loaded,2014-08-01,2064.0,LTU
loaded,2014-11-01,2653.0,LTU
loaded,2014-10-01,2922.0,LTU
loaded,2014-09-01,2553.0,LTU
unloaded,2021-05-01,1659.0,LTU
unloaded,2021-06-01,1899.0,LTU
unloaded,2021-01-01,1453.0,LTU
unloaded,2021-02-01,1415.0,LTU
unloaded,2021-04-01,1387.0,LTU
unloaded,2021-03-01,1740.0,LTU
unloaded,2020-03-01,2030.0,LTU
unloaded,2020-02-01,1630.0,LTU
unloaded,2020-01-01,1451.0,LTU
unloaded,2020-10-01,1834.0,LTU
unloaded,2020-09-01,1757.0,LTU
unloaded,2020-07-01,1672.0,LTU
unloaded,2020-08-01,1751.0,LTU
unloaded,2020-06-01,1529.0,LTU
unloaded,2020-05-01,1695.0,LTU
unloaded,2020-04-01,1580.0,LTU
unloaded,2020-11-01,1516.0,LTU
unloaded,2020-12-01,1601.0,LTU
unloaded,2019-10-01,1778.0,LTU
unloaded,2019-11-01,1744.0,LTU
unloaded,2019-12-01,1709.0,LTU
unloaded,2019-02-01,1649.0,LTU
unloaded,2019-01-01,1799.0,LTU
unloaded,2019-07-01,1985.0,LTU
unloaded,2019-06-01,1723.0,LTU
unloaded,2019-08-01,1687.0,LTU
unloaded,2019-04-01,1438.0,LTU
unloaded,2019-05-01,1947.0,LTU
unloaded,2019-03-01,1746.0,LTU
unloaded,2019-09-01,1687.0,LTU
unloaded,2018-12-01,1751.0,LTU
unloaded,2018-11-01,1841.0,LTU
unloaded,2018-09-01,1669.0,LTU
unloaded,2018-10-01,1923.0,LTU
unloaded,2018-03-01,1496.0,LTU
unloaded,2018-04-01,1229.0,LTU
unloaded,2018-05-01,1664.0,LTU
unloaded,2018-06-01,1783.0,LTU
unloaded,2018-08-01,1844.0,LTU
unloaded,2018-07-01,1854.0,LTU
unloaded,2018-01-01,1518.0,LTU
unloaded,2018-02-01,1690.0,LTU
unloaded,2017-10-01,1664.0,LTU
unloaded,2017-11-01,1751.0,LTU
unloaded,2017-12-01,1717.0,LTU
unloaded,2017-01-01,1597.0,LTU
unloaded,2017-03-01,1371.0,LTU
unloaded,2017-02-01,1419.0,LTU
unloaded,2017-04-01,1446.0,LTU
unloaded,2017-08-01,1822.0,LTU
unloaded,2017-09-01,1870.0,LTU
unloaded,2017-07-01,1837.0,LTU
unloaded,2017-06-01,1617.0,LTU
unloaded,2017-05-01,1669.0,LTU
unloaded,2016-12-01,1689.0,LTU
unloaded,2016-02-01,1468.0,LTU
unloaded,2016-01-01,1482.0,LTU
unloaded,2016-08-01,1555.0,LTU
unloaded,2016-07-01,1535.0,LTU
unloaded,2016-06-01,1705.0,LTU
unloaded,2016-04-01,1383.0,LTU
unloaded,2016-03-01,1482.0,LTU
unloaded,2016-05-01,1335.0,LTU
unloaded,2016-11-01,1523.0,LTU
unloaded,2016-10-01,1675.0,LTU
unloaded,2016-09-01,1364.0,LTU
unloaded,2015-12-01,1536.0,LTU
unloaded,2015-01-01,1252.0,LTU
unloaded,2015-04-01,1327.0,LTU
unloaded,2015-03-01,1086.0,LTU
unloaded,2015-02-01,1185.0,LTU
unloaded,2015-08-01,1228.0,LTU
unloaded,2015-09-01,1413.0,LTU
unloaded,2015-10-01,1504.0,LTU
unloaded,2015-11-01,1207.0,LTU
unloaded,2015-06-01,1343.0,LTU
unloaded,2015-07-01,1519.0,LTU
unloaded,2015-05-01,1283.0,LTU
unloaded,2014-12-01,1345.0,LTU
unloaded,2014-11-01,1365.0,LTU
unloaded,2014-08-01,1233.0,LTU
unloaded,2014-09-01,1346.0,LTU
unloaded,2014-10-01,1440.0,LTU
unloaded,2014-06-01,1167.0,LTU
unloaded,2014-07-01,1280.0,LTU
loaded,2022-02-01,3.0,
loaded,2022-03-01,3.0,
loaded,2022-04-01,2.0,
loaded,2022-05-01,4.0,
loaded,2022-08-01,3.0,
loaded,2022-09-01,6.0,
loaded,2022-10-01,1.0,
loaded,2021-06-01,3.0,
loaded,2021-07-01,2.0,
loaded,2021-08-01,3.0,
loaded,2021-10-01,3.0,
loaded,2021-11-01,3.0,
loaded,2021-09-01,4.0,
loaded,2021-01-01,2.0,
loaded,2021-05-01,1.0,
loaded,2021-04-01,3.0,
loaded,2021-03-01,4.0,
loaded,2021-02-01,1.0,
loaded,2020-12-01,3.0,
loaded,2020-11-01,3.0,
loaded,2020-10-01,2.0,
loaded,2020-08-01,1.0,
loaded,2020-09-01,1.0,
loaded,2020-07-01,1.0,
loaded,2020-03-01,1.0,
loaded,2020-02-01,1.0,
loaded,2020-01-01,1.0,
loaded,2020-05-01,0.0,
loaded,2020-06-01,1.0,
loaded,2020-04-01,1.0,
loaded,2019-12-01,1.0,
loaded,2019-02-01,1.0,
loaded,2019-03-01,2.0,
loaded,2019-05-01,2.0,
loaded,2019-04-01,2.0,
loaded,2019-11-01,2.0,
loaded,2019-10-01,2.0,
loaded,2019-07-01,2.0,
loaded,2019-08-01,1.0,
loaded,2019-09-01,1.0,
loaded,2019-06-01,2.0,
loaded,2019-01-01,3.0,
loaded,2018-10-01,3.0,
loaded,2018-12-01,3.0,
loaded,2018-11-01,3.0,
loaded,2018-07-01,2.0,
loaded,2018-05-01,3.0,
loaded,2018-06-01,3.0,
loaded,2018-09-01,3.0,
loaded,2018-08-01,3.0,
loaded,2018-03-01,3.0,
loaded,2018-04-01,2.0,
loaded,2018-01-01,2.0,
loaded,2018-02-01,1.0,
loaded,2017-12-01,1.0,
loaded,2017-01-01,2.0,
loaded,2017-02-01,2.0,
loaded,2017-03-01,2.0,
loaded,2017-05-01,2.0,
loaded,2017-04-01,1.0,
loaded,2017-06-01,2.0,
loaded,2017-07-01,2.0,
loaded,2017-09-01,2.0,
loaded,2017-08-01,2.0,
loaded,2017-10-01,1.0,
loaded,2017-11-01,1.0,
loaded,2016-12-01,2.0,
loaded,2016-11-01,2.0,
loaded,2016-03-01,2.0,
loaded,2016-02-01,1.0,
loaded,2016-01-01,2.0,
loaded,2016-04-01,1.0,
loaded,2016-05-01,2.0,
loaded,2016-06-01,2.0,
loaded,2016-07-01,1.0,
loaded,2016-08-01,2.0,
loaded,2016-09-01,2.0,
loaded,2016-10-01,2.0,
loaded,2015-12-01,2.0,
loaded,2015-03-01,2.0,
loaded,2015-02-01,1.0,
loaded,2015-01-01,2.0,
loaded,2015-11-01,1.0,
loaded,2015-08-01,1.0,
loaded,2015-07-01,1.0,
loaded,2015-09-01,1.0,
loaded,2015-10-01,1.0,
loaded,2015-06-01,1.0,
loaded,2015-05-01,2.0,
loaded,2015-04-01,1.0,
loaded,2014-06-01,1.0,
loaded,2014-10-01,1.0,
loaded,2014-12-01,1.0,
loaded,2014-11-01,1.0,
loaded,2014-07-01,1.0,
loaded,2014-09-01,1.0,
loaded,2014-08-01,1.0,
unloaded,2022-01-01,12.0,
unloaded,2022-02-01,7.0,
unloaded,2022-03-01,10.0,
unloaded,2022-04-01,10.0,
unloaded,2022-05-01,9.0,
unloaded,2022-09-01,11.0,
unloaded,2022-10-01,12.0,
unloaded,2022-08-01,7.0,
unloaded,2021-11-01,11.0,
unloaded,2021-04-01,9.0,
unloaded,2021-06-01,9.0,
unloaded,2021-05-01,9.0,
unloaded,2021-03-01,9.0,
unloaded,2021-10-01,11.0,
unloaded,2021-09-01,13.0,
unloaded,2021-08-01,12.0,
unloaded,2021-07-01,10.0,
unloaded,2021-01-01,11.0,
unloaded,2020-01-01,10.0,
unloaded,2020-02-01,7.0,
unloaded,2020-03-01,7.0,
unloaded,2020-04-01,7.0,
unloaded,2020-06-01,8.0,
unloaded,2020-05-01,7.0,
unloaded,2020-07-01,9.0,
unloaded,2020-08-01,10.0,
unloaded,2020-10-01,9.0,
unloaded,2020-11-01,9.0,
unloaded,2020-09-01,10.0,
unloaded,2020-12-01,10.0,
unloaded,2019-12-01,10.0,
unloaded,2019-11-01,10.0,
unloaded,2019-10-01,11.0,
unloaded,2019-01-01,13.0,
unloaded,2019-03-01,10.0,
unloaded,2019-05-01,10.0,
unloaded,2019-04-01,9.0,
unloaded,2019-07-01,11.0,
unloaded,2019-08-01,10.0,
unloaded,2019-02-01,6.0,
unloaded,2019-06-01,10.0,
unloaded,2019-09-01,10.0,
unloaded,2018-10-01,12.0,
unloaded,2018-12-01,11.0,
unloaded,2018-11-01,12.0,
unloaded,2018-09-01,12.0,
unloaded,2018-08-01,12.0,
unloaded,2018-07-01,11.0,
unloaded,2018-05-01,11.0,
unloaded,2018-06-01,12.0,
unloaded,2018-04-01,11.0,
unloaded,2018-03-01,11.0,
unloaded,2018-02-01,9.0,
unloaded,2018-01-01,12.0,
unloaded,2017-11-01,12.0,
unloaded,2017-12-01,12.0,
unloaded,2017-01-01,13.0,
unloaded,2017-03-01,14.0,
unloaded,2017-02-01,10.0,
unloaded,2017-04-01,11.0,
unloaded,2017-05-01,12.0,
unloaded,2017-06-01,12.0,
unloaded,2017-10-01,9.0,
unloaded,2017-08-01,10.0,
unloaded,2017-07-01,12.0,
unloaded,2017-09-01,10.0,
unloaded,2016-12-01,14.0,
unloaded,2016-11-01,13.0,
unloaded,2016-01-01,16.0,
unloaded,2016-02-01,11.0,
unloaded,2016-04-01,16.0,
unloaded,2016-03-01,15.0,
unloaded,2016-06-01,13.0,
unloaded,2016-05-01,13.0,
unloaded,2016-07-01,10.0,
unloaded,2016-08-01,12.0,
unloaded,2016-09-01,11.0,
unloaded,2016-10-01,12.0,
unloaded,2015-12-01,14.0,
unloaded,2015-01-01,21.0,
unloaded,2015-02-01,15.0,
unloaded,2015-05-01,19.0,
unloaded,2015-04-01,24.0,
unloaded,2015-03-01,21.0,
unloaded,2015-11-01,16.0,
unloaded,2015-10-01,16.0,
unloaded,2015-09-01,23.0,
unloaded,2015-06-01,21.0,
unloaded,2015-08-01,20.0,
unloaded,2015-07-01,18.0,
unloaded,2014-12-01,23.0,
unloaded,2014-11-01,21.0,
unloaded,2014-10-01,18.0,
unloaded,2014-07-01,17.0,
unloaded,2014-06-01,16.0,
unloaded,2014-09-01,17.0,
unloaded,2014-08-01,18.0,
loaded,2022-10-01,8400.0,MEX
loaded,2022-01-01,8009.0,MEX
loaded,2022-09-01,9159.0,MEX
loaded,2022-08-01,9236.0,MEX
loaded,2022-05-01,9571.0,MEX
loaded,2022-06-01,9457.0,MEX
loaded,2022-07-01,10088.0,MEX
loaded,2022-04-01,10416.0,MEX
loaded,2022-03-01,11356.0,MEX
loaded,2021-05-01,10243.0,MEX
loaded,2021-07-01,10802.0,MEX
loaded,2021-06-01,9785.0,MEX
loaded,2021-09-01,9796.0,MEX
loaded,2021-08-01,10734.0,MEX
loaded,2021-11-01,10408.0,MEX
loaded,2021-10-01,9928.0,MEX
loaded,2021-01-01,8956.0,MEX
loaded,2021-04-01,9491.0,MEX
loaded,2021-03-01,9789.0,MEX
loaded,2021-02-01,8892.0,MEX
loaded,2021-12-01,10776.0,MEX
loaded,2020-12-01,10122.0,MEX
loaded,2020-11-01,9849.0,MEX
loaded,2020-01-01,11059.0,MEX
loaded,2020-02-01,9770.0,MEX
loaded,2020-03-01,9962.0,MEX
loaded,2020-04-01,11075.0,MEX
loaded,2020-05-01,9615.0,MEX
loaded,2020-06-01,9597.0,MEX
loaded,2020-07-01,9033.0,MEX
loaded,2020-08-01,10803.0,MEX
loaded,2020-09-01,9565.0,MEX
loaded,2020-10-01,9062.0,MEX
loaded,2019-10-01,9883.0,MEX
loaded,2019-01-01,11513.0,MEX
loaded,2019-05-01,11747.0,MEX
loaded,2019-03-01,10627.0,MEX
loaded,2019-02-01,10170.0,MEX
loaded,2019-07-01,9772.0,MEX
loaded,2019-06-01,9675.0,MEX
loaded,2019-08-01,10729.0,MEX
loaded,2019-09-01,9875.0,MEX
loaded,2019-12-01,10518.0,MEX
loaded,2019-11-01,10333.0,MEX
loaded,2019-04-01,10627.0,MEX
loaded,2018-11-01,9758.0,MEX
loaded,2018-12-01,10543.0,MEX
loaded,2018-02-01,10738.0,MEX
loaded,2018-01-01,9815.0,MEX
loaded,2018-03-01,10885.0,MEX
loaded,2018-04-01,12887.0,MEX
loaded,2018-10-01,10440.0,MEX
loaded,2018-09-01,10153.0,MEX
loaded,2018-08-01,11009.0,MEX
loaded,2018-06-01,10672.0,MEX
loaded,2018-05-01,11922.0,MEX
loaded,2018-07-01,11433.0,MEX
loaded,2017-12-01,10975.0,MEX
loaded,2017-03-01,9155.0,MEX
loaded,2017-01-01,9559.0,MEX
loaded,2017-02-01,10307.0,MEX
loaded,2017-07-01,10834.0,MEX
loaded,2017-08-01,10718.0,MEX
loaded,2017-05-01,9528.0,MEX
loaded,2017-06-01,10638.0,MEX
loaded,2017-04-01,9822.0,MEX
loaded,2017-10-01,10877.0,MEX
loaded,2017-09-01,9955.0,MEX
loaded,2017-11-01,11081.0,MEX
loaded,2016-11-01,10535.0,MEX
loaded,2016-12-01,9941.0,MEX
loaded,2016-03-01,9614.0,MEX
loaded,2016-01-01,9416.0,MEX
loaded,2016-10-01,11189.0,MEX
loaded,2016-09-01,11101.0,MEX
loaded,2016-08-01,11206.0,MEX
loaded,2016-07-01,10297.0,MEX
loaded,2016-06-01,10214.0,MEX
loaded,2016-05-01,10613.0,MEX
loaded,2016-02-01,9880.0,MEX
loaded,2016-04-01,9796.0,MEX
unloaded,2022-03-01,10624.0,MEX
unloaded,2022-05-01,10631.0,MEX
unloaded,2022-06-01,10361.0,MEX
unloaded,2022-07-01,11152.0,MEX
unloaded,2022-04-01,10348.0,MEX
unloaded,2022-01-01,9692.0,MEX
unloaded,2022-08-01,11520.0,MEX
unloaded,2022-09-01,9560.0,MEX
unloaded,2022-10-01,10697.0,MEX
unloaded,2021-12-01,9892.0,MEX
unloaded,2021-11-01,9389.0,MEX
unloaded,2021-10-01,9533.0,MEX
unloaded,2021-05-01,10345.0,MEX
unloaded,2021-04-01,10025.0,MEX
unloaded,2021-07-01,10807.0,MEX
unloaded,2021-06-01,10071.0,MEX
unloaded,2021-09-01,9413.0,MEX
unloaded,2021-08-01,10233.0,MEX
unloaded,2021-01-01,8464.0,MEX
unloaded,2021-03-01,8782.0,MEX
unloaded,2021-02-01,7798.0,MEX
unloaded,2020-01-01,9297.0,MEX
unloaded,2020-02-01,8704.0,MEX
unloaded,2020-03-01,9411.0,MEX
unloaded,2020-09-01,7499.0,MEX
unloaded,2020-10-01,9059.0,MEX
unloaded,2020-08-01,7998.0,MEX
unloaded,2020-07-01,7696.0,MEX
unloaded,2020-06-01,7272.0,MEX
unloaded,2020-05-01,7829.0,MEX
unloaded,2020-04-01,8916.0,MEX
unloaded,2020-12-01,8528.0,MEX
unloaded,2020-11-01,8669.0,MEX
unloaded,2019-10-01,10426.0,MEX
unloaded,2019-11-01,10126.0,MEX
unloaded,2019-12-01,9416.0,MEX
unloaded,2019-01-01,10318.0,MEX
unloaded,2019-06-01,10863.0,MEX
unloaded,2019-07-01,10741.0,MEX
unloaded,2019-09-01,10377.0,MEX
unloaded,2019-08-01,11489.0,MEX
unloaded,2019-05-01,11291.0,MEX
unloaded,2019-03-01,10648.0,MEX
unloaded,2019-02-01,9546.0,MEX
unloaded,2019-04-01,10648.0,MEX
unloaded,2018-11-01,10914.0,MEX
unloaded,2018-12-01,10723.0,MEX
unloaded,2018-08-01,11800.0,MEX
unloaded,2018-09-01,11152.0,MEX
unloaded,2018-10-01,11819.0,MEX
unloaded,2018-01-01,9431.0,MEX
unloaded,2018-02-01,9635.0,MEX
unloaded,2018-03-01,11304.0,MEX
unloaded,2018-04-01,10385.0,MEX
unloaded,2018-06-01,11414.0,MEX
unloaded,2018-05-01,10982.0,MEX
unloaded,2018-07-01,12447.0,MEX
unloaded,2017-12-01,11169.0,MEX
unloaded,2017-10-01,10989.0,MEX
unloaded,2017-11-01,9885.0,MEX
unloaded,2017-01-01,9574.0,MEX
unloaded,2017-02-01,9554.0,MEX
unloaded,2017-08-01,10434.0,MEX
unloaded,2017-07-01,10548.0,MEX
unloaded,2017-09-01,10303.0,MEX
unloaded,2017-05-01,10638.0,MEX
unloaded,2017-04-01,9771.0,MEX
unloaded,2017-03-01,9765.0,MEX
unloaded,2017-06-01,10382.0,MEX
unloaded,2016-11-01,9457.0,MEX
unloaded,2016-12-01,9646.0,MEX
unloaded,2016-07-01,10231.0,MEX
unloaded,2016-05-01,9366.0,MEX
unloaded,2016-06-01,9255.0,MEX
unloaded,2016-02-01,7760.0,MEX
unloaded,2016-04-01,9092.0,MEX
unloaded,2016-03-01,8464.0,MEX
unloaded,2016-01-01,8199.0,MEX
unloaded,2016-10-01,9696.0,MEX
unloaded,2016-09-01,9764.0,MEX
unloaded,2016-08-01,9588.0,MEX
loaded,2022-02-01,150.0,MNE
loaded,2022-05-01,144.0,MNE
loaded,2022-08-01,144.0,MNE
loaded,2021-05-01,82.0,MNE
loaded,2021-08-01,76.0,MNE
loaded,2021-02-01,112.0,MNE
loaded,2021-11-01,131.0,MNE
loaded,2020-02-01,88.0,MNE
loaded,2020-08-01,81.0,MNE
loaded,2020-05-01,95.0,MNE
loaded,2020-03-01,88.0,MNE
loaded,2019-02-01,64.0,MNE
loaded,2019-05-01,105.0,MNE
loaded,2019-08-01,89.0,MNE
loaded,2019-11-01,87.0,MNE
loaded,2019-09-01,89.0,MNE
loaded,2019-12-01,87.0,MNE
loaded,2019-06-01,105.0,MNE
loaded,2019-03-01,64.0,MNE
loaded,2018-02-01,92.0,MNE
loaded,2018-05-01,57.0,MNE
loaded,2018-08-01,29.0,MNE
loaded,2018-11-01,81.0,MNE
loaded,2018-12-01,81.0,MNE
loaded,2018-09-01,29.0,MNE
loaded,2018-06-01,57.0,MNE
loaded,2018-03-01,92.0,MNE
loaded,2017-12-01,87.0,MNE
loaded,2017-09-01,90.0,MNE
loaded,2017-06-01,95.0,MNE
loaded,2017-03-01,131.0,MNE
loaded,2017-02-01,131.0,MNE
loaded,2017-05-01,95.0,MNE
loaded,2017-08-01,90.0,MNE
loaded,2017-11-01,87.0,MNE
loaded,2016-12-01,51.0,MNE
loaded,2016-09-01,102.0,MNE
loaded,2016-08-01,102.0,MNE
loaded,2016-11-01,51.0,MNE
loaded,2016-02-01,35.0,MNE
loaded,2016-05-01,81.0,MNE
loaded,2015-11-01,49.0,MNE
unloaded,2022-02-01,64.0,MNE
unloaded,2022-08-01,143.0,MNE
unloaded,2022-05-01,74.0,MNE
unloaded,2021-11-01,76.0,MNE
unloaded,2021-05-01,73.0,MNE
unloaded,2021-02-01,192.0,MNE
unloaded,2021-08-01,81.0,MNE
unloaded,2020-02-01,66.0,MNE
unloaded,2020-05-01,90.0,MNE
unloaded,2020-08-01,76.0,MNE
unloaded,2020-03-01,66.0,MNE
unloaded,2019-09-01,90.0,MNE
unloaded,2019-12-01,85.0,MNE
unloaded,2019-06-01,87.0,MNE
unloaded,2019-03-01,76.0,MNE
unloaded,2019-02-01,76.0,MNE
unloaded,2019-05-01,87.0,MNE
unloaded,2019-08-01,90.0,MNE
unloaded,2019-11-01,85.0,MNE
unloaded,2018-08-01,123.0,MNE
unloaded,2018-11-01,97.0,MNE
unloaded,2018-05-01,104.0,MNE
unloaded,2018-02-01,70.0,MNE
unloaded,2018-12-01,97.0,MNE
unloaded,2018-09-01,123.0,MNE
unloaded,2018-06-01,104.0,MNE
unloaded,2018-03-01,70.0,MNE
unloaded,2017-11-01,75.0,MNE
unloaded,2017-02-01,54.0,MNE
unloaded,2017-05-01,72.0,MNE
unloaded,2017-08-01,93.0,MNE
unloaded,2017-12-01,75.0,MNE
unloaded,2017-09-01,93.0,MNE
unloaded,2017-06-01,72.0,MNE
unloaded,2017-03-01,54.0,MNE
unloaded,2016-02-01,51.0,MNE
unloaded,2016-05-01,64.0,MNE
unloaded,2016-08-01,71.0,MNE
unloaded,2016-11-01,83.0,MNE
unloaded,2016-12-01,83.0,MNE
unloaded,2016-09-01,71.0,MNE
unloaded,2015-11-01,52.0,MNE
loaded,2022-05-01,2148.0,MAR
loaded,2022-06-01,2175.0,MAR
loaded,2022-04-01,2429.0,MAR
loaded,2022-03-01,2536.0,MAR
loaded,2022-02-01,2098.0,MAR
loaded,2022-01-01,2436.0,MAR
loaded,2021-08-01,2869.0,MAR
loaded,2021-09-01,3252.0,MAR
loaded,2021-01-01,2445.0,MAR
loaded,2021-02-01,2361.0,MAR
loaded,2021-03-01,3472.0,MAR
loaded,2021-04-01,2963.0,MAR
loaded,2021-05-01,2403.0,MAR
loaded,2021-06-01,2982.0,MAR
loaded,2021-07-01,2668.0,MAR
loaded,2021-10-01,2448.0,MAR
loaded,2021-12-01,2941.0,MAR
loaded,2021-11-01,2547.0,MAR
loaded,2020-02-01,2422.0,MAR
loaded,2020-03-01,2918.0,MAR
loaded,2020-04-01,3000.0,MAR
loaded,2020-08-01,2638.0,MAR
loaded,2020-09-01,3394.0,MAR
loaded,2020-01-01,2790.0,MAR
loaded,2020-05-01,3033.0,MAR
loaded,2020-06-01,3017.0,MAR
loaded,2020-07-01,2555.0,MAR
loaded,2018-04-01,614.0,SVN
loaded,2018-03-01,728.0,SVN
loaded,2018-02-01,533.0,SVN
loaded,2018-01-01,457.0,SVN
loaded,2017-02-01,586.0,SVN
loaded,2017-03-01,703.0,SVN
loaded,2017-04-01,614.0,SVN
loaded,2017-01-01,587.0,SVN
loaded,2017-07-01,523.0,SVN
loaded,2017-06-01,517.0,SVN
loaded,2017-05-01,572.0,SVN
loaded,2017-08-01,544.0,SVN
loaded,2017-09-01,488.0,SVN
loaded,2017-12-01,552.0,SVN
loaded,2017-10-01,508.0,SVN
loaded,2017-11-01,505.0,SVN
loaded,2016-12-01,629.0,SVN
loaded,2016-11-01,725.0,SVN
loaded,2016-01-01,568.0,SVN
loaded,2016-04-01,611.0,SVN
loaded,2016-03-01,556.0,SVN
loaded,2016-02-01,599.0,SVN
loaded,2016-06-01,597.0,SVN
loaded,2016-07-01,599.0,SVN
loaded,2016-05-01,518.0,SVN
loaded,2016-10-01,635.0,SVN
loaded,2016-09-01,538.0,SVN
loaded,2016-08-01,524.0,SVN
loaded,2015-12-01,624.0,SVN
loaded,2015-06-01,608.0,SVN
loaded,2015-05-01,591.0,SVN
loaded,2015-03-01,702.0,SVN
loaded,2015-04-01,563.0,SVN
loaded,2015-01-01,451.0,SVN
loaded,2015-02-01,562.0,SVN
loaded,2015-09-01,496.0,SVN
loaded,2015-08-01,491.0,SVN
loaded,2015-07-01,585.0,SVN
loaded,2015-11-01,539.0,SVN
loaded,2015-10-01,545.0,SVN
loaded,2014-12-01,567.0,SVN
loaded,2014-09-01,396.0,SVN
loaded,2014-10-01,521.0,SVN
loaded,2014-11-01,493.0,SVN
loaded,2014-06-01,447.0,SVN
loaded,2014-07-01,516.0,SVN
loaded,2014-08-01,439.0,SVN
unloaded,2022-08-01,1568.0,SVN
unloaded,2022-09-01,1655.0,SVN
unloaded,2022-01-01,1440.0,SVN
unloaded,2022-02-01,1325.0,SVN
unloaded,2022-03-01,1346.0,SVN
unloaded,2022-04-01,1353.0,SVN
unloaded,2022-05-01,1740.0,SVN
unloaded,2022-06-01,1316.0,SVN
unloaded,2022-07-01,1263.0,SVN
unloaded,2021-10-01,1072.0,SVN
unloaded,2021-11-01,1255.0,SVN
unloaded,2021-12-01,1180.0,SVN
