,country_code,year,paper_pulp_prod_tonnes,paper_pulp_export_tonnes,paper_pulp_import_tonnes,wood_pulp_production_tonnes,wood_pulp_export_tonnes,wood_pulp_import_tonnes,paper_price,wood_pulp_price
8087,CHN,1996,13816135.0,26500.0,2197700.0,1738135.0,20800.0,11800.0,144.59166666666667,133.11666666666665
8088,CHN,1996,13816135.0,26500.0,2197700.0,1738135.0,20800.0,0.0,144.59166666666667,133.11666666666665
8089,CHN,1996,13816135.0,26500.0,2197700.0,1738135.0,6000.0,2446800.0,144.59166666666667,133.11666666666665
8090,CHN,1996,13816135.0,26500.0,2197700.0,1738135.0,6000.0,11800.0,144.59166666666667,133.11666666666665
8091,CHN,1996,13816135.0,26500.0,2197700.0,1738135.0,6000.0,0.0,144.59166666666667,133.11666666666665
8092,CHN,1996,13816135.0,26500.0,2197700.0,15000.0,20800.0,2446800.0,144.59166666666667,133.11666666666665
8093,CHN,1996,13816135.0,26500.0,2197700.0,15000.0,20800.0,11800.0,144.59166666666667,133.11666666666665
8094,CHN,1996,13816135.0,26500.0,2197700.0,15000.0,20800.0,0.0,144.59166666666667,133.11666666666665
8095,CHN,1996,13816135.0,26500.0,2197700.0,15000.0,6000.0,2446800.0,144.59166666666667,133.11666666666665
8096,CHN,1996,13816135.0,26500.0,2197700.0,15000.0,6000.0,11800.0,144.59166666666667,133.11666666666665
8097,CHN,1996,13816135.0,26500.0,2197700.0,15000.0,6000.0,0.0,144.59166666666667,133.11666666666665
8098,CHN,1996,13816135.0,26500.0,11800.0,1738135.0,20800.0,2446800.0,144.59166666666667,133.11666666666665
8099,CHN,1996,13816135.0,26500.0,11800.0,1738135.0,20800.0,11800.0,144.59166666666667,133.11666666666665
8100,CHN,1996,13816135.0,26500.0,11800.0,1738135.0,20800.0,0.0,144.59166666666667,133.11666666666665
8101,CHN,1996,13816135.0,26500.0,11800.0,1738135.0,6000.0,2446800.0,144.59166666666667,133.11666666666665
8102,CHN,1996,13816135.0,26500.0,11800.0,1738135.0,6000.0,11800.0,144.59166666666667,133.11666666666665
8103,CHN,1996,13816135.0,26500.0,11800.0,1738135.0,6000.0,0.0,144.59166666666667,133.11666666666665
8104,CHN,1996,13816135.0,26500.0,11800.0,15000.0,20800.0,2446800.0,144.59166666666667,133.11666666666665
8105,CHN,1996,13816135.0,26500.0,11800.0,15000.0,20800.0,11800.0,144.59166666666667,133.11666666666665
8106,CHN,1996,13816135.0,26500.0,11800.0,15000.0,20800.0,0.0,144.59166666666667,133.11666666666665
8107,CHN,1996,13816135.0,26500.0,11800.0,15000.0,6000.0,2446800.0,144.59166666666667,133.11666666666665
8108,CHN,1996,13816135.0,26500.0,11800.0,15000.0,6000.0,11800.0,144.59166666666667,133.11666666666665
8109,CHN,1996,13816135.0,26500.0,11800.0,15000.0,6000.0,0.0,144.59166666666667,133.11666666666665
8110,CHN,1996,13816135.0,26500.0,0.0,1738135.0,20800.0,2446800.0,144.59166666666667,133.11666666666665
8111,CHN,1996,13816135.0,26500.0,0.0,1738135.0,20800.0,11800.0,144.59166666666667,133.11666666666665
8112,CHN,1996,13816135.0,26500.0,0.0,1738135.0,20800.0,0.0,144.59166666666667,133.11666666666665
8113,CHN,1996,13816135.0,26500.0,0.0,1738135.0,6000.0,2446800.0,144.59166666666667,133.11666666666665
8114,CHN,1996,13816135.0,26500.0,0.0,1738135.0,6000.0,11800.0,144.59166666666667,133.11666666666665
8115,CHN,1996,13816135.0,26500.0,0.0,1738135.0,6000.0,0.0,144.59166666666667,133.11666666666665
8116,CHN,1996,13816135.0,26500.0,0.0,15000.0,20800.0,2446800.0,144.59166666666667,133.11666666666665
8117,CHN,1996,13816135.0,26500.0,0.0,15000.0,20800.0,11800.0,144.59166666666667,133.11666666666665
8118,CHN,1996,13816135.0,26500.0,0.0,15000.0,20800.0,0.0,144.59166666666667,133.11666666666665
8119,CHN,1996,13816135.0,26500.0,0.0,15000.0,6000.0,2446800.0,144.59166666666667,133.11666666666665
8120,CHN,1996,13816135.0,26500.0,0.0,15000.0,6000.0,11800.0,144.59166666666667,133.11666666666665
8121,CHN,1996,13816135.0,26500.0,0.0,15000.0,6000.0,0.0,144.59166666666667,133.11666666666665
8122,CHN,1996,13816135.0,6000.0,2197700.0,1738135.0,20800.0,2446800.0,144.59166666666667,133.11666666666665
8123,CHN,1996,13816135.0,6000.0,2197700.0,1738135.0,20800.0,11800.0,144.59166666666667,133.11666666666665
8124,CHN,1996,13816135.0,6000.0,2197700.0,1738135.0,20800.0,0.0,144.59166666666667,133.11666666666665
8125,CHN,1996,13816135.0,6000.0,2197700.0,1738135.0,6000.0,2446800.0,144.59166666666667,133.11666666666665
8126,CHN,1996,13816135.0,6000.0,2197700.0,1738135.0,6000.0,11800.0,144.59166666666667,133.11666666666665
8127,CHN,1996,13816135.0,6000.0,2197700.0,1738135.0,6000.0,0.0,144.59166666666667,133.11666666666665
8128,CHN,1996,13816135.0,6000.0,2197700.0,15000.0,20800.0,2446800.0,144.59166666666667,133.11666666666665
8129,CHN,1996,13816135.0,6000.0,2197700.0,15000.0,20800.0,11800.0,144.59166666666667,133.11666666666665
8130,CHN,1996,13816135.0,6000.0,2197700.0,15000.0,20800.0,0.0,144.59166666666667,133.11666666666665
8131,CHN,1996,13816135.0,6000.0,2197700.0,15000.0,6000.0,2446800.0,144.59166666666667,133.11666666666665
8132,CHN,1996,13816135.0,6000.0,2197700.0,15000.0,6000.0,11800.0,144.59166666666667,133.11666666666665
8133,CHN,1996,13816135.0,6000.0,2197700.0,15000.0,6000.0,0.0,144.59166666666667,133.11666666666665
8134,CHN,1996,13816135.0,6000.0,11800.0,1738135.0,20800.0,2446800.0,144.59166666666667,133.11666666666665
8135,CHN,1996,13816135.0,6000.0,11800.0,1738135.0,20800.0,11800.0,144.59166666666667,133.11666666666665
8136,CHN,1996,13816135.0,6000.0,11800.0,1738135.0,20800.0,0.0,144.59166666666667,133.11666666666665
8137,CHN,1996,13816135.0,6000.0,11800.0,1738135.0,6000.0,2446800.0,144.59166666666667,133.11666666666665
8138,CHN,1996,13816135.0,6000.0,11800.0,1738135.0,6000.0,11800.0,144.59166666666667,133.11666666666665
8139,CHN,1996,13816135.0,6000.0,11800.0,1738135.0,6000.0,0.0,144.59166666666667,133.11666666666665
8140,CHN,1996,13816135.0,6000.0,11800.0,15000.0,20800.0,2446800.0,144.59166666666667,133.11666666666665
8141,CHN,1996,13816135.0,6000.0,11800.0,15000.0,20800.0,11800.0,144.59166666666667,133.11666666666665
8142,CHN,1996,13816135.0,6000.0,11800.0,15000.0,20800.0,0.0,144.59166666666667,133.11666666666665
8143,CHN,1996,13816135.0,6000.0,11800.0,15000.0,6000.0,2446800.0,144.59166666666667,133.11666666666665
8144,CHN,1996,13816135.0,6000.0,11800.0,15000.0,6000.0,11800.0,144.59166666666667,133.11666666666665
8145,CHN,1996,13816135.0,6000.0,11800.0,15000.0,6000.0,0.0,144.59166666666667,133.11666666666665
8146,CHN,1996,13816135.0,6000.0,0.0,1738135.0,20800.0,2446800.0,144.59166666666667,133.11666666666665
8147,CHN,1996,13816135.0,6000.0,0.0,1738135.0,20800.0,11800.0,144.59166666666667,133.11666666666665
8148,CHN,1996,13816135.0,6000.0,0.0,1738135.0,20800.0,0.0,144.59166666666667,133.11666666666665
8149,CHN,1996,13816135.0,6000.0,0.0,1738135.0,6000.0,2446800.0,144.59166666666667,133.11666666666665
8150,CHN,1996,13816135.0,6000.0,0.0,1738135.0,6000.0,11800.0,144.59166666666667,133.11666666666665
8151,CHN,1996,13816135.0,6000.0,0.0,1738135.0,6000.0,0.0,144.59166666666667,133.11666666666665
8152,CHN,1996,13816135.0,6000.0,0.0,15000.0,20800.0,2446800.0,144.59166666666667,133.11666666666665
8153,CHN,1996,13816135.0,6000.0,0.0,15000.0,20800.0,11800.0,144.59166666666667,133.11666666666665
8154,CHN,1996,13816135.0,6000.0,0.0,15000.0,20800.0,0.0,144.59166666666667,133.11666666666665
8155,CHN,1996,13816135.0,6000.0,0.0,15000.0,6000.0,2446800.0,144.59166666666667,133.11666666666665
8156,CHN,1996,13816135.0,6000.0,0.0,15000.0,6000.0,11800.0,144.59166666666667,133.11666666666665
8157,CHN,1996,13816135.0,6000.0,0.0,15000.0,6000.0,0.0,144.59166666666667,133.11666666666665
8158,COL,1996,307000.0,0.0,73900.0,169000.0,0.0,75200.0,144.59166666666667,133.11666666666665
8159,CRI,1996,9800.0,0.0,3344.0,2800.0,0.0,3344.0,144.59166666666667,133.11666666666665
8160,HRV,1996,129000.0,36000.0,9400.0,129000.0,36000.0,9400.0,144.59166666666667,133.11666666666665
8161,CUB,1996,52000.0,,3200.0,,,2200.0,144.59166666666667,133.11666666666665
8162,CZE,1996,491300.0,224700.0,98800.0,487000.0,224000.0,130100.0,144.59166666666667,133.11666666666665
8163,DNK,1996,180000.0,64200.0,52500.0,146000.0,63000.0,50200.0,144.59166666666667,133.11666666666665
8164,ECU,1996,2100.0,0.0,5300.0,2100.0,0.0,5300.0,144.59166666666667,133.11666666666665
8165,EGY,1996,60000.0,,64100.0,,,64000.0,144.59166666666667,133.11666666666665
8166,EST,1996,28200.0,0.0,19.0,28200.0,0.0,19.0,144.59166666666667,133.11666666666665
8167,SWZ,1996,220000.0,210000.0,,220000.0,210000.0,,144.59166666666667,133.11666666666665
8168,FIN,1996,9693000.0,1542000.0,57000.0,9785000.0,1542000.0,86300.0,144.59166666666667,133.11666666666665
8169,FRA,1996,2517000.0,359000.0,2037000.0,2519000.0,365000.0,2026000.0,144.59166666666667,133.11666666666665
8170,DEU,1996,1816000.0,349000.0,3505000.0,1852000.0,346000.0,3660000.0,144.59166666666667,133.11666666666665
8171,GRC,1996,27000.0,902.0,70401.0,25000.0,902.0,85201.0,144.59166666666667,133.11666666666665
8172,HUN,1996,21000.0,5400.0,141400.0,5000.0,2900.0,138100.0,144.59166666666667,133.11666666666665
8173,IND,1996,1870000.0,2400.0,264600.0,1205000.0,1500.0,313300.0,144.59166666666667,133.11666666666665
8174,IDN,1996,2561000.0,1128600.0,636700.0,2482000.0,1127202.0,827900.0,144.59166666666667,133.11666666666665
8175,IRN,1996,245000.0,,28700.0,200000.0,0.0,41000.0,144.59166666666667,133.11666666666665
8176,IRQ,1996,9000.0,0.0,0.0,,0.0,0.0,144.59166666666667,133.11666666666665
8177,IRL,1996,0.0,0.0,8000.0,0.0,0.0,18000.0,144.59166666666667,133.11666666666665
8178,ITA,1996,540000.0,20200.0,2866000.0,403000.0,20361.0,2887000.0,144.59166666666667,133.11666666666665
8179,JPN,1996,11065000.0,76500.0,3246500.0,11195000.0,79700.0,3381000.0,144.59166666666667,133.11666666666665
8180,JOR,1996,8000.0,0.0,33000.0,,0.0,8000.0,144.59166666666667,133.11666666666665
8181,KEN,1996,66000.0,1.0,5103.0,66000.0,0.0,5103.0,144.59166666666667,133.11666666666665
8182,LVA,1996,2000.0,0.0,1700.0,2000.0,0.0,1700.0,144.59166666666667,133.11666666666665
8183,LTU,1996,2600.0,12700.0,13700.0,2600.0,12700.0,13400.0,144.59166666666667,133.11666666666665
8184,MDG,1996,3300.0,0.0,0.0,1300.0,0.0,0.0,144.59166666666667,133.11666666666665
8185,MYS,1996,102700.0,0.0,102300.0,102000.0,0.0,102600.0,144.59166666666667,133.11666666666665
8186,MEX,1996,511000.0,22400.0,398300.0,357000.0,22000.0,418800.0,144.59166666666667,133.11666666666665
8187,MAR,1996,104000.0,68300.0,24200.0,169000.0,68300.0,24200.0,144.59166666666667,133.11666666666665
8188,MMR,1996,9000.0,100.0,0.0,,,0.0,144.59166666666667,133.11666666666665
8189,NPL,1996,15000.0,32.0,3.0,,,3.0,144.59166666666667,133.11666666666665
8190,NLD,1996,128000.0,258300.0,933200.0,125000.0,256100.0,1037200.0,144.59166666666667,133.11666666666665
8191,NZL,1996,1355000.0,679800.0,16400.0,1360000.0,679800.0,16400.0,144.59166666666667,133.11666666666665
8192,NGA,1996,6600.0,,6939.0,6600.0,,3731.0,144.59166666666667,133.11666666666665
8193,MKD,1996,1000.0,,2507.0,,,2507.0,144.59166666666667,133.11666666666665
8194,NOR,1996,2270000.0,389500.0,103300.0,2342000.0,542500.0,102300.0,144.59166666666667,133.11666666666665
8195,PAK,1996,165000.0,,55700.0,0.0,,56400.0,144.59166666666667,133.11666666666665
8196,PER,1996,48000.0,0.0,19400.0,0.0,0.0,19400.0,144.59166666666667,133.11666666666665
8197,PHL,1996,149000.0,14050.0,91900.0,122000.0,100.0,92000.0,144.59166666666667,133.11666666666665
8198,POL,1996,834000.0,65900.0,183000.0,877000.0,94800.0,189500.0,144.59166666666667,133.11666666666665
8199,PRT,1996,1608000.0,999500.0,88806.0,1595000.0,1009700.0,90100.0,144.59166666666667,133.11666666666665
8200,ROU,1996,247000.0,4100.0,1900.0,249000.0,4100.0,4600.0,144.59166666666667,133.11666666666665
8201,RUS,1996,3740000.0,1013000.0,25000.0,3817000.0,1079000.0,35000.0,144.59166666666667,133.11666666666665
8202,SVK,1996,252000.0,51000.0,18500.0,252000.0,67000.0,29900.0,144.59166666666667,133.11666666666665
8203,SVN,1996,104000.0,36000.0,126300.0,104000.0,36000.0,125300.0,144.59166666666667,133.11666666666665
8204,ZAF,1996,1547000.0,465042.0,95054.0,1868000.0,796500.0,95100.0,144.59166666666667,133.11666666666665
8205,ESP,1996,1461600.0,655500.0,494600.0,1487000.0,659500.0,502300.0,144.59166666666667,133.11666666666665
8206,LKA,1996,9500.0,9.0,11200.0,2400.0,0.0,11100.0,144.59166666666667,133.11666666666665
8207,SWE,1996,9847000.0,2609000.0,239000.0,10166000.0,2678000.0,225000.0,144.59166666666667,133.11666666666665
8208,CHE,1996,244000.0,96400.0,424000.0,244000.0,94400.0,419000.0,144.59166666666667,133.11666666666665
8209,THA,1996,502000.0,131400.0,346000.0,408000.0,131400.0,398300.0,144.59166666666667,133.11666666666665
8210,TTO,1996,0.0,0.0,2405.0,,,2400.0,144.59166666666667,133.11666666666665
8211,TUN,1996,12000.0,9700.0,49700.0,,200.0,50700.0,144.59166666666667,133.11666666666665
8212,TUR,1996,407000.0,148.0,204900.0,336000.0,0.0,209000.0,144.59166666666667,133.11666666666665
8213,UKR,1996,52000.0,0.0,43200.0,18000.0,600.0,63200.0,144.59166666666667,133.11666666666665
8214,USA,1996,58468000.0,6116000.0,5094000.0,59312000.0,6532000.0,5164000.0,144.59166666666667,133.11666666666665
8215,URY,1996,29000.0,1800.0,14800.0,29000.0,1800.0,14721.0,144.59166666666667,133.11666666666665
8216,VNM,1996,133000.0,822.0,34554.0,59000.0,8.0,34654.0,144.59166666666667,133.11666666666665
8217,ZWE,1996,42000.0,0.0,2200.0,42000.0,0.0,2200.0,144.59166666666667,133.11666666666665
8218,AFG,1996,,0.0,337.0,,0.0,337.0,144.59166666666667,133.11666666666665
8219,BHS,1996,,0.0,0.0,,0.0,0.0,144.59166666666667,133.11666666666665
8220,BRB,1996,,0.0,900.0,,0.0,900.0,144.59166666666667,133.11666666666665
8221,BLZ,1996,,0.0,19.0,,0.0,19.0,144.59166666666667,133.11666666666665
8222,VGB,1996,,0.0,,,0.0,,144.59166666666667,133.11666666666665
8223,CYM,1996,,0.0,,,0.0,,144.59166666666667,133.11666666666665
8224,CAF,1996,,0.0,,,0.0,,144.59166666666667,133.11666666666665
8225,COM,1996,,0.0,0.0,,0.0,0.0,144.59166666666667,133.11666666666665
8226,COG,1996,,0.0,0.0,,0.0,0.0,144.59166666666667,133.11666666666665
8227,CYP,1996,,0.0,4300.0,,0.0,4300.0,144.59166666666667,133.11666666666665
8228,DJI,1996,,0.0,27.0,,0.0,27.0,144.59166666666667,133.11666666666665
8229,ETH,1996,,95.0,5700.0,,95.0,5700.0,144.59166666666667,133.11666666666665
8230,GHA,1996,,0.0,0.0,,,0.0,144.59166666666667,133.11666666666665
8231,GIB,1996,,0.0,,,0.0,,144.59166666666667,133.11666666666665
8232,GRL,1996,,0.0,,,0.0,,144.59166666666667,133.11666666666665
8233,HND,1996,,100.0,1300.0,,100.0,600.0,144.59166666666667,133.11666666666665
8234,ISL,1996,,0.0,0.0,,0.0,0.0,144.59166666666667,133.11666666666665
8235,ISR,1996,,0.0,98800.0,,0.0,98400.0,144.59166666666667,133.11666666666665
8236,LBN,1996,,0.0,20300.0,,0.0,20200.0,144.59166666666667,133.11666666666665
8237,LBY,1996,,0.0,2157.0,,,2157.0,144.59166666666667,133.11666666666665
8238,MNG,1996,,0.0,1.0,,0.0,,144.59166666666667,133.11666666666665
8239,NIU,1996,,0.0,259.0,,0.0,259.0,144.59166666666667,133.11666666666665
8240,OMN,1996,,0.0,2500.0,,0.0,2500.0,144.59166666666667,133.11666666666665
8241,PAN,1996,,0.0,2400.0,,0.0,2400.0,144.59166666666667,133.11666666666665
8242,PNG,1996,,0.0,,,0.0,,144.59166666666667,133.11666666666665
8243,PRY,1996,,0.0,49.0,,0.0,49.0,144.59166666666667,133.11666666666665
8244,PYF,1996,,0.0,0.0,,0.0,0.0,144.59166666666667,133.11666666666665
8245,PYF,1996,,0.0,0.0,,0.0,259.0,144.59166666666667,133.11666666666665
8246,PYF,1996,,0.0,259.0,,0.0,0.0,144.59166666666667,133.11666666666665
8247,PYF,1996,,0.0,259.0,,0.0,259.0,144.59166666666667,133.11666666666665
8248,QAT,1996,,0.0,57.0,,0.0,57.0,144.59166666666667,133.11666666666665
8249,RWA,1996,,0.0,100.0,,0.0,100.0,144.59166666666667,133.11666666666665
8250,SPM,1996,,0.0,,,0.0,,144.59166666666667,133.11666666666665
8251,WSM,1996,,0.0,,,0.0,,144.59166666666667,133.11666666666665
8252,SAU,1996,,1138.0,97511.0,,1138.0,98311.0,144.59166666666667,133.11666666666665
8253,SLE,1996,,400.0,418.0,,400.0,418.0,144.59166666666667,133.11666666666665
8254,SGP,1996,,16300.0,31200.0,,16300.0,31000.0,144.59166666666667,133.11666666666665
8255,ARE,1996,,300.0,12700.0,,300.0,12200.0,144.59166666666667,133.11666666666665
8256,UZB,1996,,0.0,,,0.0,,144.59166666666667,133.11666666666665
8257,AND,1996,,,1.0,,,,144.59166666666667,133.11666666666665
8258,ABW,1996,,,44.0,,,44.0,144.59166666666667,133.11666666666665
8259,BHR,1996,,,11200.0,,,11200.0,144.59166666666667,133.11666666666665
8260,BEN,1996,,,0.0,,,0.0,144.59166666666667,133.11666666666665
8261,BTN,1996,,,400.0,,,400.0,144.59166666666667,133.11666666666665
8262,BIH,1996,,,51.0,,,51.0,144.59166666666667,133.11666666666665
8263,BRN,1996,,,5.0,,,5.0,144.59166666666667,133.11666666666665
8264,BFA,1996,,,12.0,,,8.0,144.59166666666667,133.11666666666665
8265,TCD,1996,,,0.0,,,0.0,144.59166666666667,133.11666666666665
8266,DMA,1996,,,19.0,,,19.0,144.59166666666667,133.11666666666665
8267,DOM,1996,,,1400.0,,,1400.0,144.59166666666667,133.11666666666665
8268,SLV,1996,,,23039.0,,,22939.0,144.59166666666667,133.11666666666665
8269,FJI,1996,,,0.0,,,0.0,144.59166666666667,133.11666666666665
8270,GAB,1996,,,83.0,,,83.0,144.59166666666667,133.11666666666665
8271,GLP,1996,,,19.0,,,17.0,144.59166666666667,133.11666666666665
8272,GTM,1996,,,1446.0,,,1546.0,144.59166666666667,133.11666666666665
8273,GIN,1996,,,0.0,,,0.0,144.59166666666667,133.11666666666665
8274,GUY,1996,,,0.0,,,0.0,144.59166666666667,133.11666666666665
8275,HTI,1996,,,54.0,,,,144.59166666666667,133.11666666666665
8276,JAM,1996,,,227.0,,,158.0,144.59166666666667,133.11666666666665
8277,KAZ,1996,,,30.0,,,29.0,144.59166666666667,133.11666666666665
8278,KWT,1996,,,9768.0,,,9269.0,144.59166666666667,133.11666666666665
8279,LBR,1996,,,0.0,,,0.0,144.59166666666667,133.11666666666665
8280,MLI,1996,,,0.0,,,0.0,144.59166666666667,133.11666666666665
8281,MLT,1996,,,600.0,,,600.0,144.59166666666667,133.11666666666665
8282,MTQ,1996,,,200.0,,,100.0,144.59166666666667,133.11666666666665
8283,MRT,1996,,,2.0,,,2.0,144.59166666666667,133.11666666666665
8284,MUS,1996,,,200.0,,,200.0,144.59166666666667,133.11666666666665
8285,MOZ,1996,,,11.0,,,11.0,144.59166666666667,133.11666666666665
8286,NCL,1996,,,1.0,,,1.0,144.59166666666667,133.11666666666665
8287,NIC,1996,,,100.0,,,100.0,144.59166666666667,133.11666666666665
8288,LCA,1996,,,85.0,,,85.0,144.59166666666667,133.11666666666665
8289,STP,1996,,,36.0,,,36.0,144.59166666666667,133.11666666666665
8290,SEN,1996,,,100.0,,,100.0,144.59166666666667,133.11666666666665
8291,SOM,1996,,,0.0,,,0.0,144.59166666666667,133.11666666666665
8292,TGO,1996,,,0.0,,,0.0,144.59166666666667,133.11666666666665
8293,UGA,1996,,,10.0,,,10.0,144.59166666666667,133.11666666666665
8294,YEM,1996,,,1100.0,,,1041.0,144.59166666666667,133.11666666666665
8295,ZMB,1996,,,28.0,,,28.0,144.59166666666667,133.11666666666665
8296,COK,1996,,,,,0.0,,144.59166666666667,133.11666666666665
8297,GMB,1996,,,,,,20.0,144.59166666666667,133.11666666666665
8298,KGZ,1996,,,,,,18.0,144.59166666666667,133.11666666666665
8299,ALB,1995,15900.0,,4000.0,15500.0,,4000.0,158.44166666666666,183.225
8300,DZA,1995,21000.0,30.0,38800.0,,0.0,38600.0,158.44166666666666,183.225
8301,AGO,1995,0.0,0.0,0.0,0.0,0.0,0.0,158.44166666666666,183.225
8302,ARG,1995,823000.0,158400.0,92100.0,657000.0,158400.0,91500.0,158.44166666666666,183.225
8303,AUS,1995,1010000.0,0.0,196900.0,1003000.0,0.0,196300.0,158.44166666666666,183.225
8304,AUT,1995,1466000.0,223800.0,531500.0,1619000.0,232800.0,533500.0,158.44166666666666,183.225
8305,BGD,1995,122000.0,,4046.0,84000.0,,4149.0,158.44166666666666,183.225
8306,BLR,1995,31000.0,1000.0,,31000.0,1000.0,,158.44166666666666,183.225
8307,BRA,1995,5909000.0,1957905.0,185100.0,5903000.0,1985505.0,202000.0,158.44166666666666,183.225
8308,BGR,1995,107000.0,6000.0,1300.0,97000.0,6000.0,1200.0,158.44166666666666,183.225
8309,KHM,1995,0.0,,0.0,,,0.0,158.44166666666666,183.225
8310,CMR,1995,0.0,,144.0,0.0,,144.0,158.44166666666666,183.225
8311,CAN,1995,25442000.0,10518000.0,323000.0,25429000.0,10750000.0,317000.0,158.44166666666666,183.225
8312,CHL,1995,2112800.0,1625300.0,2980.0,2112800.0,1625300.0,2800.0,158.44166666666666,183.225
8313,CHN,1995,24124617.0,56900.0,1587900.0,2629617.0,69000.0,1887600.0,158.44166666666666,183.225
8314,CHN,1995,24124617.0,56900.0,1587900.0,2629617.0,69000.0,25300.0,158.44166666666666,183.225
8315,CHN,1995,24124617.0,56900.0,1587900.0,2629617.0,69000.0,0.0,158.44166666666666,183.225
8316,CHN,1995,24124617.0,56900.0,1587900.0,2629617.0,28600.0,1887600.0,158.44166666666666,183.225
8317,CHN,1995,24124617.0,56900.0,1587900.0,2629617.0,28600.0,25300.0,158.44166666666666,183.225
8318,CHN,1995,24124617.0,56900.0,1587900.0,2629617.0,28600.0,0.0,158.44166666666666,183.225
8319,CHN,1995,24124617.0,56900.0,1587900.0,15000.0,69000.0,1887600.0,158.44166666666666,183.225
8320,CHN,1995,24124617.0,56900.0,1587900.0,15000.0,69000.0,25300.0,158.44166666666666,183.225
8321,CHN,1995,24124617.0,56900.0,1587900.0,15000.0,69000.0,0.0,158.44166666666666,183.225
8322,CHN,1995,24124617.0,56900.0,1587900.0,15000.0,28600.0,1887600.0,158.44166666666666,183.225
8323,CHN,1995,24124617.0,56900.0,1587900.0,15000.0,28600.0,25300.0,158.44166666666666,183.225
8324,CHN,1995,24124617.0,56900.0,1587900.0,15000.0,28600.0,0.0,158.44166666666666,183.225
8325,CHN,1995,24124617.0,56900.0,18000.0,2629617.0,69000.0,1887600.0,158.44166666666666,183.225
8326,CHN,1995,24124617.0,56900.0,18000.0,2629617.0,69000.0,25300.0,158.44166666666666,183.225
8327,CHN,1995,24124617.0,56900.0,18000.0,2629617.0,69000.0,0.0,158.44166666666666,183.225
8328,CHN,1995,24124617.0,56900.0,18000.0,2629617.0,28600.0,1887600.0,158.44166666666666,183.225
8329,CHN,1995,24124617.0,56900.0,18000.0,2629617.0,28600.0,25300.0,158.44166666666666,183.225
8330,CHN,1995,24124617.0,56900.0,18000.0,2629617.0,28600.0,0.0,158.44166666666666,183.225
8331,CHN,1995,24124617.0,56900.0,18000.0,15000.0,69000.0,1887600.0,158.44166666666666,183.225
8332,CHN,1995,24124617.0,56900.0,18000.0,15000.0,69000.0,25300.0,158.44166666666666,183.225
8333,CHN,1995,24124617.0,56900.0,18000.0,15000.0,69000.0,0.0,158.44166666666666,183.225
8334,CHN,1995,24124617.0,56900.0,18000.0,15000.0,28600.0,1887600.0,158.44166666666666,183.225
8335,CHN,1995,24124617.0,56900.0,18000.0,15000.0,28600.0,25300.0,158.44166666666666,183.225
8336,CHN,1995,24124617.0,56900.0,18000.0,15000.0,28600.0,0.0,158.44166666666666,183.225
8337,CHN,1995,24124617.0,56900.0,0.0,2629617.0,69000.0,1887600.0,158.44166666666666,183.225
8338,CHN,1995,24124617.0,56900.0,0.0,2629617.0,69000.0,25300.0,158.44166666666666,183.225
8339,CHN,1995,24124617.0,56900.0,0.0,2629617.0,69000.0,0.0,158.44166666666666,183.225
8340,CHN,1995,24124617.0,56900.0,0.0,2629617.0,28600.0,1887600.0,158.44166666666666,183.225
8341,CHN,1995,24124617.0,56900.0,0.0,2629617.0,28600.0,25300.0,158.44166666666666,183.225
8342,CHN,1995,24124617.0,56900.0,0.0,2629617.0,28600.0,0.0,158.44166666666666,183.225
8343,CHN,1995,24124617.0,56900.0,0.0,15000.0,69000.0,1887600.0,158.44166666666666,183.225
8344,CHN,1995,24124617.0,56900.0,0.0,15000.0,69000.0,25300.0,158.44166666666666,183.225
8345,CHN,1995,24124617.0,56900.0,0.0,15000.0,69000.0,0.0,158.44166666666666,183.225
8346,CHN,1995,24124617.0,56900.0,0.0,15000.0,28600.0,1887600.0,158.44166666666666,183.225
8347,CHN,1995,24124617.0,56900.0,0.0,15000.0,28600.0,25300.0,158.44166666666666,183.225
8348,CHN,1995,24124617.0,56900.0,0.0,15000.0,28600.0,0.0,158.44166666666666,183.225
8349,CHN,1995,24124617.0,3500.0,1587900.0,2629617.0,69000.0,1887600.0,158.44166666666666,183.225
8350,CHN,1995,24124617.0,3500.0,1587900.0,2629617.0,69000.0,25300.0,158.44166666666666,183.225
8351,CHN,1995,24124617.0,3500.0,1587900.0,2629617.0,69000.0,0.0,158.44166666666666,183.225
8352,CHN,1995,24124617.0,3500.0,1587900.0,2629617.0,28600.0,1887600.0,158.44166666666666,183.225
8353,CHN,1995,24124617.0,3500.0,1587900.0,2629617.0,28600.0,25300.0,158.44166666666666,183.225
8354,CHN,1995,24124617.0,3500.0,1587900.0,2629617.0,28600.0,0.0,158.44166666666666,183.225
8355,CHN,1995,24124617.0,3500.0,1587900.0,15000.0,69000.0,1887600.0,158.44166666666666,183.225
8356,CHN,1995,24124617.0,3500.0,1587900.0,15000.0,69000.0,25300.0,158.44166666666666,183.225
8357,CHN,1995,24124617.0,3500.0,1587900.0,15000.0,69000.0,0.0,158.44166666666666,183.225
8358,CHN,1995,24124617.0,3500.0,1587900.0,15000.0,28600.0,1887600.0,158.44166666666666,183.225
8359,CHN,1995,24124617.0,3500.0,1587900.0,15000.0,28600.0,25300.0,158.44166666666666,183.225
8360,CHN,1995,24124617.0,3500.0,1587900.0,15000.0,28600.0,0.0,158.44166666666666,183.225
