country_code,year,paper_pulp_prod_tonnes,paper_pulp_export_tonnes,paper_pulp_import_tonnes,wood_pulp_production_tonnes,wood_pulp_export_tonnes,wood_pulp_import_tonnes,paper_price,wood_pulp_price
IDN,1998,1895000.0,1634400.0,614300.0,1816000.0,1655600.0,837400.0,139.94166666666666,122.60833333333333
IRN,1998,45000.0,0.0,30700.0,0.0,0.0,33000.0,139.94166666666666,122.60833333333333
IRQ,1998,11000.0,0.0,0.0,,0.0,0.0,139.94166666666666,122.60833333333333
IRL,1998,0.0,0.0,17000.0,0.0,5000.0,31000.0,139.94166666666666,122.60833333333333
ISR,1998,0.0,0.0,147700.0,0.0,0.0,147400.0,139.94166666666666,122.60833333333333
ITA,1998,664200.0,15100.0,3250000.0,541400.0,14180.0,3254000.0,139.94166666666666,122.60833333333333
JPN,1998,10921000.0,43000.0,3046350.0,10988000.0,43000.0,3166350.0,139.94166666666666,122.60833333333333
JOR,1998,8000.0,0.0,35500.0,,0.0,35600.0,139.94166666666666,122.60833333333333
KEN,1998,66000.0,0.0,4800.0,66000.0,0.0,3200.0,139.94166666666666,122.60833333333333
LVA,1998,0.0,0.0,0.0,0.0,0.0,0.0,139.94166666666666,122.60833333333333
LTU,1998,1300.0,12600.0,16100.0,1300.0,12600.0,15300.0,139.94166666666666,122.60833333333333
MDG,1998,2700.0,0.0,0.0,700.0,0.0,48.0,139.94166666666666,122.60833333333333
MYS,1998,112700.0,0.0,70000.0,112000.0,0.0,70500.0,139.94166666666666,122.60833333333333
MLT,1998,0.0,0.0,300.0,0.0,0.0,300.0,139.94166666666666,122.60833333333333
MEX,1998,606000.0,700.0,439300.0,424000.0,2200.0,463900.0,139.94166666666666,122.60833333333333
MAR,1998,118000.0,73000.0,21000.0,183000.0,73000.0,21000.0,139.94166666666666,122.60833333333333
MMR,1998,17000.0,0.0,200.0,,,200.0,139.94166666666666,122.60833333333333
NPL,1998,15000.0,410.0,101.0,,96.0,101.0,139.94166666666666,122.60833333333333
NLD,1998,129000.0,325600.0,1235400.0,129000.0,321000.0,1312000.0,139.94166666666666,122.60833333333333
NZL,1998,1418000.0,708000.0,15000.0,1418000.0,708000.0,15000.0,139.94166666666666,122.60833333333333
NGA,1998,23000.0,,6492.0,23000.0,,3284.0,139.94166666666666,122.60833333333333
MKD,1998,1213.0,0.0,2607.0,213.0,0.0,2707.0,139.94166666666666,122.60833333333333
NOR,1998,2420600.0,392000.0,124000.0,2492600.0,552000.0,124000.0,139.94166666666666,122.60833333333333
PAK,1998,207000.0,,50700.0,32000.0,,51300.0,139.94166666666666,122.60833333333333
PER,1998,17000.0,0.0,20000.0,0.0,0.0,20000.0,139.94166666666666,122.60833333333333
PHL,1998,149000.0,16168.0,85500.0,122000.0,100.0,85500.0,139.94166666666666,122.60833333333333
POL,1998,930000.0,48200.0,177700.0,954000.0,73300.0,180800.0,139.94166666666666,122.60833333333333
PRT,1998,1708000.0,1070159.0,95842.0,1708000.0,1070159.0,96500.0,139.94166666666666,122.60833333333333
ROU,1998,217000.0,2300.0,8200.0,217000.0,2300.0,15100.0,139.94166666666666,122.60833333333333
RUS,1998,3909000.0,1025000.0,21000.0,3991000.0,1056000.0,31000.0,139.94166666666666,122.60833333333333
SVK,1998,324000.0,70200.0,56700.0,344000.0,86800.0,61200.0,139.94166666666666,122.60833333333333
SVN,1998,142000.0,47000.0,159000.0,142000.0,47000.0,159000.0,139.94166666666666,122.60833333333333
ZAF,1998,1863000.0,259042.0,72500.0,2234000.0,587700.0,76600.0,139.94166666666666,122.60833333333333
ESP,1998,1620400.0,705000.0,712000.0,1656800.0,714000.0,723000.0,139.94166666666666,122.60833333333333
LKA,1998,9500.0,9.0,12435.0,2400.0,0.0,12602.0,139.94166666666666,122.60833333333333
SWE,1998,10549000.0,2764600.0,269900.0,10549000.0,2878400.0,249400.0,139.94166666666666,122.60833333333333
CHE,1998,225000.0,125125.0,434200.0,225000.0,123139.0,433200.0,139.94166666666666,122.60833333333333
THA,1998,772000.0,214000.0,250000.0,544000.0,214000.0,318000.0,139.94166666666666,122.60833333333333
TTO,1998,0.0,0.0,7200.0,,,7200.0,139.94166666666666,122.60833333333333
TUN,1998,14000.0,10100.0,53500.0,,400.0,55200.0,139.94166666666666,122.60833333333333
TUR,1998,392000.0,0.0,303000.0,290000.0,0.0,304000.0,139.94166666666666,122.60833333333333
UKR,1998,45000.0,300.0,40568.0,15000.0,300.0,53445.0,139.94166666666666,122.60833333333333
USA,1998,58766535.0,5133000.0,5416000.0,59523535.0,5466000.0,5479000.0,139.94166666666666,122.60833333333333
URY,1998,35000.0,0.0,21800.0,35000.0,0.0,21800.0,139.94166666666666,122.60833333333333
VNM,1998,133000.0,50.0,80717.0,59000.0,0.0,71729.0,139.94166666666666,122.60833333333333
ZWE,1998,42000.0,0.0,8600.0,42000.0,0.0,8600.0,139.94166666666666,122.60833333333333
AFG,1998,,0.0,337.0,,0.0,482.0,139.94166666666666,122.60833333333333
AZE,1998,,200.0,,,200.0,,139.94166666666666,122.60833333333333
BHS,1998,,0.0,0.0,,0.0,0.0,139.94166666666666,122.60833333333333
BRB,1998,,0.0,2100.0,,0.0,1300.0,139.94166666666666,122.60833333333333
BLZ,1998,,314.0,1999.0,,314.0,1999.0,139.94166666666666,122.60833333333333
BEN,1998,,21.0,0.0,,21.0,0.0,139.94166666666666,122.60833333333333
BTN,1998,,19.0,506.0,,19.0,506.0,139.94166666666666,122.60833333333333
BIH,1998,,32.0,1923.0,,32.0,1851.0,139.94166666666666,122.60833333333333
VGB,1998,,0.0,,,0.0,,139.94166666666666,122.60833333333333
CYM,1998,,0.0,,,0.0,,139.94166666666666,122.60833333333333
CAF,1998,,0.0,,,0.0,,139.94166666666666,122.60833333333333
TCD,1998,,248.0,0.0,,248.0,0.0,139.94166666666666,122.60833333333333
COM,1998,,0.0,0.0,,0.0,0.0,139.94166666666666,122.60833333333333
COG,1998,,0.0,0.0,,0.0,0.0,139.94166666666666,122.60833333333333
DJI,1998,,26.0,2101.0,,26.0,2101.0,139.94166666666666,122.60833333333333
GEO,1998,,297.0,139.0,,297.0,181.0,139.94166666666666,122.60833333333333
GHA,1998,,0.0,0.0,,,0.0,139.94166666666666,122.60833333333333
GIB,1998,,0.0,,,0.0,,139.94166666666666,122.60833333333333
GRL,1998,,0.0,,,0.0,,139.94166666666666,122.60833333333333
KAZ,1998,,0.0,0.0,,0.0,0.0,139.94166666666666,122.60833333333333
LBN,1998,,0.0,30100.0,,0.0,30100.0,139.94166666666666,122.60833333333333
LBY,1998,,0.0,3457.0,,,3457.0,139.94166666666666,122.60833333333333
MNG,1998,,0.0,1.0,,0.0,,139.94166666666666,122.60833333333333
NER,1998,,0.0,,,0.0,,139.94166666666666,122.60833333333333
NIU,1998,,0.0,259.0,,0.0,259.0,139.94166666666666,122.60833333333333
OMN,1998,,0.0,1276.0,,0.0,1262.0,139.94166666666666,122.60833333333333
PAN,1998,,0.0,1600.0,,0.0,1600.0,139.94166666666666,122.60833333333333
PNG,1998,,0.0,,,0.0,,139.94166666666666,122.60833333333333
PRY,1998,,0.0,500.0,,0.0,500.0,139.94166666666666,122.60833333333333
PYF,1998,,0.0,3.0,,0.0,3.0,139.94166666666666,122.60833333333333
PYF,1998,,0.0,3.0,,0.0,262.0,139.94166666666666,122.60833333333333
PYF,1998,,0.0,262.0,,0.0,3.0,139.94166666666666,122.60833333333333
PYF,1998,,0.0,262.0,,0.0,262.0,139.94166666666666,122.60833333333333
QAT,1998,,0.0,80.0,,0.0,90.0,139.94166666666666,122.60833333333333
RWA,1998,,0.0,100.0,,0.0,100.0,139.94166666666666,122.60833333333333
SPM,1998,,0.0,,,0.0,,139.94166666666666,122.60833333333333
WSM,1998,,0.0,,,0.0,,139.94166666666666,122.60833333333333
SAU,1998,,100.0,52000.0,,100.0,53100.0,139.94166666666666,122.60833333333333
SLE,1998,,400.0,869.0,,400.0,869.0,139.94166666666666,122.60833333333333
SGP,1998,,351000.0,365200.0,,351000.0,365000.0,139.94166666666666,122.60833333333333
SOM,1998,,23.0,0.0,,23.0,0.0,139.94166666666666,122.60833333333333
ARE,1998,,0.0,14700.0,,0.0,14200.0,139.94166666666666,122.60833333333333
UZB,1998,,40.0,986.0,,0.0,1175.0,139.94166666666666,122.60833333333333
AND,1998,,,1.0,,,,139.94166666666666,122.60833333333333
ABW,1998,,,44.0,,,44.0,139.94166666666666,122.60833333333333
BHR,1998,,,9800.0,,,9800.0,139.94166666666666,122.60833333333333
BRN,1998,,,0.0,,,0.0,139.94166666666666,122.60833333333333
BFA,1998,,,4.0,,,0.0,139.94166666666666,122.60833333333333
BDI,1998,,,148.0,,,148.0,139.94166666666666,122.60833333333333
DMA,1998,,,31.0,,,31.0,139.94166666666666,122.60833333333333
DOM,1998,,,150.0,,,150.0,139.94166666666666,122.60833333333333
SLV,1998,,,11700.0,,,11500.0,139.94166666666666,122.60833333333333
FJI,1998,,,0.0,,,0.0,139.94166666666666,122.60833333333333
GAB,1998,,,83.0,,,83.0,139.94166666666666,122.60833333333333
GLP,1998,,,19.0,,,17.0,139.94166666666666,122.60833333333333
GTM,1998,,,2200.0,,,2300.0,139.94166666666666,122.60833333333333
GIN,1998,,,30.0,,,30.0,139.94166666666666,122.60833333333333
GUY,1998,,,0.0,,,0.0,139.94166666666666,122.60833333333333
HTI,1998,,,0.0,,,,139.94166666666666,122.60833333333333
JAM,1998,,,51.0,,,19.0,139.94166666666666,122.60833333333333
KWT,1998,,,9768.0,,,9269.0,139.94166666666666,122.60833333333333
LBR,1998,,,0.0,,,0.0,139.94166666666666,122.60833333333333
MLI,1998,,,800.0,,,800.0,139.94166666666666,122.60833333333333
MTQ,1998,,,200.0,,,100.0,139.94166666666666,122.60833333333333
MRT,1998,,,0.0,,,0.0,139.94166666666666,122.60833333333333
MUS,1998,,,667.0,,,667.0,139.94166666666666,122.60833333333333
MOZ,1998,,,0.0,,,0.0,139.94166666666666,122.60833333333333
NCL,1998,,,7.0,,99.0,1.0,139.94166666666666,122.60833333333333
NIC,1998,,,52.0,,23.0,80.0,139.94166666666666,122.60833333333333
LCA,1998,,,85.0,,,85.0,139.94166666666666,122.60833333333333
STP,1998,,,36.0,,,36.0,139.94166666666666,122.60833333333333
SEN,1998,,,100.0,,,100.0,139.94166666666666,122.60833333333333
TGO,1998,,,0.0,,,0.0,139.94166666666666,122.60833333333333
TKM,1998,,,0.0,,,0.0,139.94166666666666,122.60833333333333
UGA,1998,,,24.0,,,10.0,139.94166666666666,122.60833333333333
YEM,1998,,,724.0,,,1023.0,139.94166666666666,122.60833333333333
ZMB,1998,,,33.0,,,11.0,139.94166666666666,122.60833333333333
COK,1998,,,,,0.0,,139.94166666666666,122.60833333333333
GMB,1998,,,,,,0.0,139.94166666666666,122.60833333333333
KGZ,1998,,,,,,18.0,139.94166666666666,122.60833333333333
ALB,1997,15900.0,14.0,4601.0,15500.0,14.0,4630.0,140.025,128.61666666666667
DZA,1997,21000.0,0.0,29000.0,,0.0,29000.0,140.025,128.61666666666667
AGO,1997,0.0,255.0,30.0,0.0,255.0,30.0,140.025,128.61666666666667
ARG,1997,913000.0,198700.0,165900.0,789000.0,198700.0,164700.0,140.025,128.61666666666667
AUS,1997,945000.0,0.0,205900.0,945000.0,0.0,202800.0,140.025,128.61666666666667
AUT,1997,1476000.0,281700.0,567000.0,1629000.0,289700.0,562300.0,140.025,128.61666666666667
BGD,1997,97000.0,,14000.0,66000.0,,14000.0,140.025,128.61666666666667
BLR,1997,31000.0,500.0,1820.0,31000.0,500.0,1820.0,140.025,128.61666666666667
BRA,1997,6342000.0,2387400.0,271100.0,6421000.0,2502700.0,277300.0,140.025,128.61666666666667
BGR,1997,107000.0,41900.0,5800.0,97000.0,41900.0,5600.0,140.025,128.61666666666667
KHM,1997,0.0,,0.0,,,0.0,140.025,128.61666666666667
CMR,1997,0.0,,424.0,0.0,,424.0,140.025,128.61666666666667
CAN,1997,24874000.0,10873300.0,261200.0,25075000.0,11021300.0,257200.0,140.025,128.61666666666667
CHL,1997,2077000.0,1575500.0,6700.0,2077000.0,1575500.0,6700.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,2191457.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,2191457.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,2191457.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,2191457.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,2191457.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,2191457.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,2191457.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,2191457.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,2191457.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,15000.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,15000.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,15000.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,15000.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,15000.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,15000.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,15000.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,15000.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,2326423.0,15000.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,2191457.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,2191457.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,2191457.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,2191457.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,2191457.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,2191457.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,2191457.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,2191457.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,2191457.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,15000.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,15000.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,15000.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,15000.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,15000.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,15000.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,15000.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,15000.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,7200.0,15000.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,2191457.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,2191457.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,2191457.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,2191457.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,2191457.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,2191457.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,2191457.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,2191457.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,2191457.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,15000.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,15000.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,15000.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,15000.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,15000.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,15000.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,15000.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,15000.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,36108.0,223.0,15000.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,2191457.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,2191457.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,2191457.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,2191457.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,2191457.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,2191457.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,2191457.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,2191457.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,2191457.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,15000.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,15000.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,15000.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,15000.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,15000.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,15000.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,15000.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,15000.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,2326423.0,15000.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,2191457.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,2191457.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,2191457.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,2191457.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,2191457.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,2191457.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,2191457.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,2191457.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,2191457.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,15000.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,15000.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,15000.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,15000.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,15000.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,15000.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,15000.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,15000.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,7200.0,15000.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,2191457.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,2191457.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,2191457.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,2191457.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,2191457.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,2191457.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,2191457.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,2191457.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,2191457.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,15000.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,15000.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,15000.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,15000.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,15000.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,15000.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,15000.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,15000.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,2600.0,223.0,15000.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,2191457.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,2191457.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,2191457.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,2191457.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,2191457.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,2191457.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,2191457.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,2191457.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,2191457.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,15000.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,15000.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,15000.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,15000.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,15000.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,15000.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,15000.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,15000.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,2326423.0,15000.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,2191457.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,2191457.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,2191457.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,2191457.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,2191457.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,2191457.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,2191457.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,2191457.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,2191457.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,15000.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,15000.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,15000.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,15000.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,15000.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,15000.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,15000.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,15000.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,7200.0,15000.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,223.0,2191457.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,223.0,2191457.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,223.0,2191457.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,223.0,2191457.0,2600.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,223.0,2191457.0,2600.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,223.0,2191457.0,2600.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,223.0,2191457.0,8.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,223.0,2191457.0,8.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,223.0,2191457.0,8.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,223.0,15000.0,29808.0,2567423.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,223.0,15000.0,29808.0,7200.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,223.0,15000.0,29808.0,223.0,140.025,128.61666666666667
CHN,1997,17716457.0,8.0,223.0,15000.0,2600.0,2567423.0,140.025,128.61666666666667
